RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1412,15978138,User1411,795,France,Female,33,9,77017.24,1,0,0,140624.78,1
1413,15515786,User1412,556,Germany,Female,51,1,67809.08,2,1,0,41168.81,1
1414,15865057,User1413,609,Germany,Female,29,4,116452.63,2,0,0,76686.85,1
1415,15684284,User1414,759,France,Female,20,5,26302.05,1,1,0,144414.87,0
1416,15948194,User1415,501,France,Male,43,6,73785.25,1,1,1,186035.5,1
1417,15766592,User1416,616,France,Female,27,7,87787.19,1,0,1,94803.04,0
1418,15766126,User1417,491,France,Male,34,1,226027.05,1,1,1,93582.52,1
1419,15521056,User1418,664,Germany,Female,48,5,66451.53,1,1,1,151587.79,1
1420,15961789,User1419,845,France,Male,30,5,86277.66,1,1,0,26914.4,0
1421,15833815,User1420,559,France,Male,47,0,88930.48,3,1,1,64904.37,0
1422,15970439,User1421,677,Germany,Female,32,6,84886.12,2,0,1,60084.68,0
1423,15726452,User1422,542,Germany,Female,53,2,0.0,1,0,1,1000.0,1
1424,15688905,User1423,512,France,Male,52,7,53223.11,1,1,0,1000.0,0
1425,15837702,User1424,501,France,Male,34,5,162100.91,1,1,0,78867.41,0
1426,15545803,User1425,824,France,Male,36,9,88622.18,3,0,1,142871.56,0
1427,15907359,User1426,850,Germany,Male,30,1,78799.11,1,1,1,131066.32,0
1428,15585675,User1427,707,France,Male,41,4,224657.31,2,0,1,160177.38,0
1429,15510782,User1428,564,Germany,Female,50,6,137178.18,1,1,0,1000.0,1
1430,15670985,User1429,734,France,Male,24,3,34517.89,1,1,1,91518.0,1
1431,15876306,User1430,609,Germany,Male,48,4,107018.14,2,1,0,163570.62,0
1432,15880686,User1431,746,France,Male,25,1,74206.29,1,1,1,56404.27,0
1433,15525076,User1432,684,France,Male,30,5,128190.96,1,1,1,35279.38,0
1434,15874119,User1433,683,France,Female,21,3,35844.05,1,1,0,115585.89,0
1435,15764485,User1434,722,France,Female,60,6,154062.46,2,0,1,99303.46,1
1436,15736851,User1435,580,France,Female,39,4,145686.14,1,0,1,129705.03,0
1437,15586207,User1436,601,Germany,Male,41,5,61096.54,4,1,0,98401.23,0
1438,15713933,User1437,443,France,Female,32,9,111914.88,1,1,0,159194.73,1
1439,15654728,User1438,596,France,Female,49,9,562.49,2,1,1,132503.23,0
1440,15688959,User1439,479,France,Male,18,5,129698.31,1,1,1,111220.87,0
1441,15739359,User1440,632,Spain,Female,39,5,0.0,2,1,0,80411.14,1
1442,15958491,User1441,535,France,Female,61,6,62619.85,1,1,1,133170.96,0
1443,15631718,User1442,662,France,Male,35,4,142508.3,1,1,0,66455.86,0
1444,15664102,User1443,704,Germany,Female,39,7,146153.31,3,0,1,145495.96,0
1445,15740625,User1444,479,France,Male,45,0,99262.35,1,0,1,154860.64,1
1446,15863394,User1445,552,France,Male,30,0,79655.74,1,1,1,144923.85,1
1447,15564423,User1446,536,France,Male,39,0,268826.71,1,1,0,36624.68,1
1448,15828635,User1447,739,France,Female,48,2,153542.61,3,0,1,120363.47,1
1449,15774570,User1448,850,France,Male,40,1,131710.78,2,0,0,116956.21,0
1450,15582871,User1449,752,Germany,Male,42,5,82861.81,1,0,1,141428.45,0
1451,15654446,User1450,608,France,Male,35,8,88640.87,1,1,1,23031.76,1
1452,15868153,User1451,825,Germany,Male,42,0,41705.81,1,1,1,69665.64,1
1453,15864258,User1452,468,France,Male,39,5,93564.06,1,0,1,95166.09,0
1454,15510757,User1453,829,Spain,Male,53,1,57380.98,3,1,0,166968.43,0
1455,15551631,User1454,571,France,Female,46,7,179982.94,2,1,0,69846.8,1
1456,15685737,User1455,316,France,Female,36,7,100852.71,2,1,1,142592.4,0
1457,15832172,User1456,850,Germany,Female,18,9,87299.97,1,1,1,106180.6,0
1458,15799765,User1457,839,France,Male,46,6,47035.29,1,1,1,193318.84,0
1459,15635829,User1458,526,Spain,Female,46,6,0.0,1,1,0,114928.13,1
1460,15794975,User1459,670,France,Female,29,1,45651.36,2,1,1,20389.98,0
1461,15668092,User1460,624,France,Female,19,0,97529.52,1,1,1,85483.26,0
1462,15834287,User1461,662,France,Male,27,1,152430.09,1,1,1,111559.55,0
1463,15902613,User1462,472,France,Female,48,8,0.0,1,1,1,161011.33,0
1464,15902578,User1463,568,France,Male,28,8,0.0,1,1,1,131457.81,0
1465,15527147,User1464,706,Germany,Female,34,4,102862.33,3,1,1,85330.1,0
1466,15511606,User1465,676,France,Male,41,4,33675.69,1,0,0,37289.4,0
1467,15697456,User1466,793,Spain,Male,51,0,69979.17,4,1,1,100724.22,0
1468,15888736,User1467,659,Spain,Male,38,3,96955.29,1,1,0,93189.98,0
1469,15616717,User1468,850,France,Female,37,1,90725.19,1,1,0,164174.14,0
1470,15684411,User1469,564,France,Male,33,7,9823.55,1,1,1,144520.13,0
1471,15903649,User1470,681,Spain,Male,55,2,81639.56,2,1,1,30627.46,0
1472,15651527,User1471,420,France,Female,49,6,155317.12,4,1,0,1000.0,0
1473,15913697,User1472,499,France,Male,38,8,128221.74,1,1,1,78951.94,0
1474,15666797,User1473,809,France,Male,25,9,41285.06,2,1,1,112398.35,1
1475,15511302,User1474,536,Spain,Female,31,5,105333.57,2,0,0,51712.49,0
1476,15560410,User1475,713,Germany,Female,44,1,96854.02,4,0,0,73879.96,1
1477,15580367,User1476,642,France,Male,31,6,42837.92,1,1,0,157301.95,0
1478,15626547,User1477,524,Germany,Male,47,7,103313.49,1,1,0,135252.18,1
1479,15761544,User1478,608,Germany,Male,42,8,109572.66,1,0,0,14801.25,1
1480,15579535,User1479,588,Germany,Male,41,4,121238.87,1,0,1,116217.59,0
1481,15823060,User1480,591,Germany,Female,45,6,128485.78,1,0,1,107019.25,1
1482,15694871,User1481,740,Spain,Female,43,2,49571.95,1,1,0,89333.89,0
1483,15964502,User1482,728,France,Male,30,1,157321.47,2,1,0,126890.89,0
1484,15776100,User1483,580,Germany,Male,35,4,102913.88,1,0,1,127919.36,1
1485,15856187,User1484,541,France,Female,62,4,51390.47,1,0,0,220987.14,0
1486,15584431,User1485,683,Germany,Male,26,0,68408.12,1,1,0,110541.18,0
1487,15551013,User1486,637,France,Female,34,9,115429.64,1,0,0,63529.51,0
1488,15979482,User1487,773,Germany,Male,49,1,90090.58,2,0,1,74878.64,0
1489,15675981,User1488,850,France,Female,37,2,72295.23,1,1,1,134499.25,0
1490,15745034,User1489,751,France,Male,30,1,75595.37,1,1,1,193977.79,0
1491,15891735,User1490,645,France,Male,25,5,74920.33,1,1,1,129093.82,0
1492,15881546,User1491,629,France,Male,44,6,149502.39,3,0,0,125683.65,0
1493,15647020,User1492,547,Germany,Female,49,7,179630.42,1,1,0,112499.8,0
1494,15817108,User1493,541,France,Male,52,7,204642.7,1,1,0,77582.28,0
1495,15988634,User1494,529,Spain,Female,39,0,84023.38,2,1,1,103098.15,0
1496,15613075,User1495,602,France,Male,49,2,157464.49,3,1,1,40085.26,0
1497,15930280,User1496,598,France,Female,28,7,67281.08,2,0,1,136007.73,0
1498,15976447,User1497,739,Germany,Female,40,3,83710.17,2,1,1,122671.46,0
1499,15886796,User1498,602,France,Male,32,7,32026.81,1,0,0,108430.67,1
1500,15713189,User1499,626,Germany,Female,40,7,212503.74,3,0,1,57441.54,1
1501,15750537,User1500,503,France,Female,46,1,78622.41,2,1,0,86656.93,0
1502,15721022,User1501,847,Spain,Female,49,3,44293.72,1,1,0,71446.81,0
1503,15771153,User1502,710,France,Male,29,4,81098.26,2,1,0,114437.7,0
1504,15945332,User1503,850,France,Female,51,3,93065.02,3,1,1,85491.5,0
1505,15501820,User1504,745,France,Male,34,7,48985.86,2,1,1,117279.34,0
1506,15981579,User1505,828,France,Male,28,9,122216.22,2,1,0,145179.21,0
1507,15865447,User1506,620,Spain,Male,37,1,71733.32,2,1,0,161710.89,0
1508,15559088,User1507,736,Germany,Male,24,5,124607.59,2,0,0,49438.55,0
1509,15910087,User1508,850,France,Male,39,1,28812.85,2,0,0,83217.15,0
1510,15536180,User1509,503,France,Male,41,5,102584.3,1,1,1,46008.76,0
1511,15741866,User1510,791,Germany,Male,36,6,85862.5,1,0,0,160781.45,1
1512,15962392,User1511,850,France,Male,44,6,51611.36,1,1,1,58021.69,0
1513,15997551,User1512,700,France,Female,35,0,236358.46,1,0,0,165725.35,0
1514,15658230,User1513,741,Spain,Male,39,0,104883.04,1,1,1,75074.26,0
1515,15541187,User1514,803,Germany,Female,24,8,73169.65,1,1,1,149992.09,1
1516,15525915,User1515,569,France,Female,39,3,145664.37,3,1,0,73135.84,1
1517,15994994,User1516,700,France,Male,30,6,120636.21,4,1,1,88730.55,0
1518,15550078,User1517,543,France,Female,34,7,107623.84,1,1,0,105788.9,0
1519,15506725,User1518,567,France,Female,38,0,83787.54,2,1,0,104114.47,1
1520,15754004,User1519,574,France,Female,40,6,115168.61,1,1,1,92546.76,0
1521,15644876,User1520,632,France,Male,22,8,59537.96,2,1,0,132436.56,0
1522,15857371,User1521,667,France,Male,23,8,133084.67,1,0,0,158377.88,0
1523,15794529,User1522,705,France,Female,35,7,83215.49,1,1,1,141954.72,1
1524,15844157,User1523,475,France,Female,43,3,76778.24,1,0,1,76184.33,0
1525,15528203,User1524,850,France,Male,42,5,120229.47,1,1,1,9063.12,0
1526,15981278,User1525,792,France,Female,47,4,115218.4,2,1,1,105300.14,0
1527,15948752,User1526,739,Germany,Female,52,1,56726.6,1,1,0,1000.0,0
1528,15867802,User1527,606,France,Female,43,2,71698.12,2,1,0,132778.11,0
1529,15561667,User1528,639,Germany,Female,38,6,146609.09,3,0,0,130232.36,0
1530,15669487,User1529,717,Spain,Male,28,1,76017.64,1,1,0,40278.98,0
1531,15849127,User1530,700,Spain,Female,29,3,153543.34,1,0,0,128340.69,0
1532,15721849,User1531,443,Spain,Male,34,0,114853.59,4,0,1,67428.28,0
1533,15915786,User1532,741,France,Female,41,8,0.0,1,1,1,161829.08,0
1534,15751242,User1533,850,France,Male,41,1,58364.52,2,1,1,62346.92,0
1535,15795974,User1534,422,France,Male,39,6,41407.19,2,1,0,59025.86,0
1536,15997427,User1535,772,France,Male,37,1,131996.53,1,1,0,67785.62,0
1537,15730225,User1536,695,France,Female,45,2,130842.63,1,1,1,111545.6,0
1538,15839742,User1537,636,France,Female,41,4,34911.37,2,0,0,49023.17,1
1539,15858077,User1538,818,Spain,Female,41,6,76042.38,1,1,0,210275.68,0
1540,15668049,User1539,504,France,Female,42,4,118909.07,2,1,1,81651.32,1
1541,15590344,User1540,670,France,Male,33,5,101111.51,3,1,0,185640.8,0
1542,15802473,User1541,830,France,Male,28,7,96604.56,2,1,1,85901.46,0
1543,15736533,User1542,625,France,Female,43,4,151436.16,2,1,0,84356.78,0
1544,15834310,User1543,598,France,Female,43,7,94014.21,1,0,1,65140.81,1
1545,15831406,User1544,664,Germany,Male,36,9,190210.3,2,1,1,62659.49,0
1546,15582212,User1545,595,France,Male,34,5,141840.65,1,0,0,121334.77,0
1547,15939996,User1546,840,France,Male,61,6,59155.75,1,0,0,158549.84,0
1548,15680457,User1547,538,France,Male,31,6,93713.51,2,0,1,105143.05,0
1549,15919570,User1548,757,France,Female,36,8,69462.17,1,1,0,56195.67,1
1550,15685122,User1549,495,Germany,Female,41,4,96424.1,1,1,0,110304.07,0
1551,15522325,User1550,732,France,Female,27,8,176026.22,1,0,1,61189.7,0
1552,15618243,User1551,637,France,Female,40,3,97003.06,1,0,0,1000.0,0
1553,15713181,User1552,331,France,Female,56,8,105015.42,1,1,0,106020.58,1
1554,15741490,User1553,649,France,Male,48,5,107205.11,2,0,1,14395.56,0
1555,15932024,User1554,518,Germany,Male,45,0,104467.35,2,1,1,68908.86,0
1556,15927602,User1555,595,France,Female,44,6,167524.15,2,0,1,102490.37,0
1557,15751358,User1556,839,France,Female,40,3,104194.22,2,0,0,80240.44,1
1558,15603944,User1557,512,Germany,Male,48,9,105514.49,1,0,1,87034.38,1
1559,15534711,User1558,519,France,Female,37,5,71668.87,1,1,1,175654.82,0
1560,15917848,User1559,827,France,Male,34,8,143170.72,2,1,0,146699.74,0
1561,15796532,User1560,664,France,Male,40,4,114085.51,1,1,0,174114.68,1
1562,15516937,User1561,840,Germany,Female,48,0,64585.75,2,1,1,110322.66,1
1563,15543900,User1562,689,Spain,Male,42,5,155607.95,1,1,1,110989.51,0
1564,15530304,User1563,541,Germany,Male,45,6,64505.95,2,1,1,186378.2,1
1565,15755197,User1564,641,France,Female,18,6,121094.82,2,1,0,69284.73,0
1566,15948934,User1565,801,Germany,Male,50,0,108675.04,2,1,0,116174.26,0
1567,15581055,User1566,766,France,Female,62,0,85872.56,1,1,1,106427.14,1
1568,15585200,User1567,650,France,Female,52,6,60083.86,1,1,0,114240.39,0
1569,15522579,User1568,656,France,Male,35,4,53198.88,3,1,0,129113.03,0
1570,15555036,User1569,636,France,Male,30,8,87898.07,2,1,0,105757.86,0
1571,15746214,User1570,578,France,Female,41,2,81677.75,1,1,1,139522.24,0
1572,15755555,User1571,850,Germany,Male,29,6,55120.58,2,1,0,58525.55,0
1573,15970093,User1572,650,France,Female,46,2,101282.59,1,1,0,124144.13,0
1574,15768632,User1573,510,France,Female,33,1,118396.33,1,1,1,48895.8,0
1575,15883803,User1574,591,Germany,Male,48,5,125119.07,1,1,0,152491.39,1
1576,15549248,User1575,739,France,Female,52,4,96901.24,2,1,0,147721.26,0
1577,15677310,User1576,729,France,Male,18,4,116554.49,1,0,0,89600.56,0
1578,15507270,User1577,633,Germany,Male,41,1,83737.25,1,0,1,74863.2,1
1579,15957042,User1578,567,Spain,Male,32,1,108374.49,3,1,1,98346.48,0
1580,15978345,User1579,652,Germany,Female,24,6,94845.81,2,1,1,126631.91,0
1581,15865616,User1580,443,Spain,Female,32,3,26782.21,1,0,1,25809.82,0
1582,15642579,User1581,489,France,Female,36,7,5186.53,2,1,1,50567.28,0
1583,15894788,User1582,748,France,Female,49,4,103862.16,2,1,1,145358.68,0
1584,15723166,User1583,590,France,Male,23,7,148812.59,1,0,1,89024.18,0
1585,15696854,User1584,696,France,Female,49,3,141632.92,2,0,0,36794.81,0
1586,15672867,User1585,800,France,Male,59,3,95436.22,1,1,1,1000.0,1
1587,15917246,User1586,730,France,Male,44,2,74793.67,1,1,1,77766.98,0
1588,15590001,User1587,652,France,Male,44,5,121777.92,1,1,0,13790.65,0
1589,15755826,User1588,850,Germany,Male,38,3,52587.87,1,1,1,105432.96,1
1590,15769805,User1589,732,France,Female,27,2,19669.6,2,0,1,95218.67,0
1591,15744848,User1590,606,France,Female,44,0,107173.56,1,1,1,188727.78,1
1592,15554771,User1591,740,France,Male,42,9,117737.83,1,0,1,38109.53,0
1593,15957723,User1592,700,Germany,Female,46,3,89860.84,2,1,0,130021.91,0
1594,15727866,User1593,544,Germany,Male,64,9,157257.2,1,1,0,40634.78,0
1595,15598381,User1594,659,France,Female,46,4,131037.12,1,1,0,48640.51,1
1596,15985307,User1595,629,France,Female,43,0,92484.65,2,1,1,88765.7,0
1597,15963753,User1596,407,France,Male,54,9,58954.67,1,1,1,57628.56,0
1598,15552322,User1597,628,France,Male,25,5,0.0,3,1,0,187476.2,0
1599,15969919,User1598,615,France,Male,27,9,79513.71,2,1,1,96117.09,0
1600,15707251,User1599,595,France,Female,35,7,68971.73,2,0,0,62094.92,1
1601,15556573,User1600,447,Spain,Female,32,2,131882.86,1,1,1,211206.3,0
1602,15816246,User1601,606,Spain,Female,45,2,116667.14,1,1,1,59897.54,0
1603,15911419,User1602,645,France,Male,35,4,75630.35,1,1,0,80356.26,0
1604,15598431,User1603,662,Germany,Male,56,0,115774.48,1,1,0,88273.31,1
1605,15628642,User1604,509,France,Female,54,3,109158.93,1,1,0,60620.61,0
1606,15892784,User1605,728,Germany,Male,46,0,89011.81,2,1,1,127759.04,0
1607,15521450,User1606,500,France,Female,35,5,64078.13,1,1,1,156354.77,0
1608,15914759,User1607,622,France,Male,45,7,93917.06,2,1,1,35584.81,0
1609,15591997,User1608,810,France,Female,47,2,114969.98,1,1,0,74576.49,0
1610,15501245,User1609,564,France,Male,28,0,154173.11,1,1,1,79798.95,0
1611,15943520,User1610,586,Spain,Female,42,2,78082.72,1,0,1,30075.33,1
1612,15519334,User1611,782,France,Male,46,3,92160.85,3,0,1,33971.71,0
1613,15843247,User1612,602,France,Female,41,3,172171.15,1,0,0,79898.05,0
1614,15556998,User1613,613,Spain,Male,54,7,20811.24,1,0,1,54090.89,1
1615,15966567,User1614,677,France,Male,51,6,81242.56,2,0,1,112996.72,0
1616,15784110,User1615,779,France,Male,30,0,124496.53,1,1,1,137555.46,1
1617,15816956,User1616,378,France,Male,40,4,146463.58,4,0,1,106758.24,0
1618,15567718,User1617,547,Germany,Male,30,7,241112.43,4,1,1,111579.33,0
1619,15919174,User1618,525,Germany,Female,44,9,168090.02,1,1,1,53015.83,0
1620,15770597,User1619,516,Spain,Male,30,4,62565.12,1,0,0,68437.36,1
1621,15876060,User1620,544,Spain,Female,48,4,38958.35,2,1,1,116468.93,0
1622,15855301,User1621,546,Spain,Female,42,3,105933.14,1,1,0,125309.46,1
1623,15540154,User1622,687,France,Female,48,9,127130.97,2,1,0,93252.7,0
1624,15744308,User1623,540,France,Female,37,4,80354.76,2,0,1,123883.0,0
1625,15896526,User1624,665,Spain,Female,24,3,71749.57,3,1,0,85355.64,0
1626,15796438,User1625,699,Spain,Male,56,3,192949.16,2,1,1,40995.32,1
1627,15506215,User1626,560,France,Male,37,5,45517.6,1,1,1,112453.42,0
1628,15603723,User1627,666,France,Female,52,8,109306.07,2,1,1,76899.14,0
1629,15741179,User1628,850,France,Female,43,4,134487.82,1,1,1,14991.86,0
1630,15591172,User1629,689,Spain,Male,45,6,56968.82,4,1,1,138060.71,0
1631,15713910,User1630,571,Germany,Female,57,3,113837.73,1,0,1,115920.99,1
1632,15649147,User1631,642,France,Female,42,3,130442.08,1,1,1,132582.42,0
1633,15883758,User1632,537,France,Male,53,3,106228.04,3,1,0,74540.53,0
1634,15690743,User1633,683,France,Male,24,1,178113.27,1,0,0,169093.64,0
1635,15992793,User1634,755,France,Male,47,1,68035.57,2,1,1,120529.73,0
1636,15820021,User1635,549,Spain,Male,36,5,190978.08,2,1,1,144588.78,0
1637,15695235,User1636,624,Germany,Female,37,6,130242.98,2,0,0,65812.62,1
1638,15557737,User1637,786,France,Female,39,9,41924.68,2,1,1,82305.12,0
1639,15643544,User1638,588,France,Male,42,2,0.0,3,1,0,159328.85,0
1640,15719522,User1639,673,France,Male,55,8,114335.44,2,1,0,96105.63,0
1641,15889424,User1640,524,Germany,Female,20,4,144790.95,2,0,1,98543.05,0
1642,15771109,User1641,549,Spain,Male,39,0,109581.15,1,0,0,169327.39,0
1643,15564912,User1642,587,Germany,Female,31,8,67478.15,1,1,1,153215.36,0
1644,15642509,User1643,850,France,Female,50,3,20648.81,1,0,0,108505.3,0
1645,15612928,User1644,600,France,Male,34,9,9045.56,1,1,0,189462.62,1
1646,15946025,User1645,586,Germany,Female,43,4,192010.65,1,0,1,25745.05,0
1647,15559581,User1646,582,France,Male,35,8,225708.5,1,1,1,94350.8,0
1648,15905407,User1647,630,Spain,Male,45,4,44936.46,1,1,0,70927.38,0
1649,15572666,User1648,728,France,Female,49,7,200060.47,1,1,1,168545.69,0
1650,15595437,User1649,672,France,Female,35,1,8805.11,1,1,1,173589.38,0
1651,15569301,User1650,850,France,Male,39,1,86290.35,1,0,0,74507.51,1
1652,15735873,User1651,675,Germany,Female,24,1,127321.11,1,1,0,104654.55,0
1653,15655150,User1652,823,France,Male,42,5,46848.59,1,1,1,142860.34,0
1654,15801454,User1653,683,France,Female,47,5,63215.9,1,1,1,122829.07,0
1655,15923978,User1654,722,France,Male,33,1,30801.43,1,1,1,110542.82,0
1656,15616014,User1655,476,France,Female,50,7,122548.28,2,1,1,145742.88,0
1657,15697565,User1656,634,Germany,Female,18,7,122447.11,1,1,1,191372.67,0
1658,15799577,User1657,641,Spain,Male,20,7,187815.93,1,0,0,103699.32,0
1659,15640525,User1658,620,Germany,Male,25,5,84676.14,2,1,1,44847.51,0
1660,15555275,User1659,391,France,Male,34,6,191718.83,1,1,0,92742.58,1
1661,15807530,User1660,755,Spain,Female,39,8,15571.52,2,1,0,96164.23,1
1662,15720511,User1661,603,Germany,Male,38,6,190116.03,1,1,0,79839.61,1
1663,15658127,User1662,597,Germany,Female,38,6,119137.3,1,1,0,131594.16,0
1664,15920245,User1663,619,Germany,Male,46,0,27642.55,1,1,0,133204.86,1
1665,15562493,User1664,622,France,Male,34,3,57002.25,1,1,0,141534.17,0
1666,15915769,User1665,698,Germany,Female,26,2,77042.98,4,0,1,120995.5,0
1667,15734300,User1666,497,France,Male,26,3,105928.73,1,1,1,110646.62,1
1668,15698841,User1667,538,Spain,Male,60,3,140506.34,3,0,1,49068.66,0
1669,15859703,User1668,684,Spain,Male,18,8,0.0,2,1,1,81730.48,0
1670,15641100,User1669,667,France,Female,37,2,213165.85,2,1,0,56906.58,0
1671,15913221,User1670,604,Germany,Male,53,2,168026.06,1,1,0,113533.21,0
1672,15820491,User1671,581,Germany,Male,43,3,43680.26,2,0,1,92492.74,0
1673,15541548,User1672,549,Germany,Male,30,2,199844.88,1,1,1,96261.91,0
1674,15874292,User1673,642,France,Male,39,3,213947.38,1,0,0,123316.06,0
1675,15551882,User1674,791,Germany,Male,47,9,125694.46,1,1,0,84125.34,0
1676,15722665,User1675,523,France,Female,51,3,141041.32,1,1,0,149180.36,1
1677,15627199,User1676,832,France,Female,30,2,37083.31,2,0,1,148202.07,0
1678,15546627,User1677,751,France,Male,46,0,109970.75,3,1,1,53111.57,0
1679,15946870,User1678,595,France,Male,41,9,35619.29,1,1,1,160743.79,0
1680,15673129,User1679,743,France,Female,50,8,209528.45,2,0,1,82068.4,0
1681,15947958,User1680,474,Spain,Female,52,2,42221.62,2,1,1,63583.95,0
1682,15867616,User1681,442,Germany,Male,35,9,26630.46,1,1,1,83152.5,0
1683,15561659,User1682,495,Germany,Female,24,4,163270.17,1,1,1,37612.65,0
1684,15982623,User1683,600,Germany,Female,42,6,115746.61,1,1,0,114382.5,1
1685,15797821,User1684,610,Spain,Male,56,8,68596.61,1,1,1,155667.73,0
1686,15879138,User1685,588,France,Female,45,2,87932.33,2,1,0,25884.56,0
1687,15864801,User1686,661,France,Male,41,8,117691.05,1,1,1,118489.35,0
1688,15659446,User1687,393,France,Female,63,4,131247.51,1,0,0,125956.72,1
1689,15731155,User1688,709,France,Female,28,0,71215.65,1,1,0,129584.0,0
1690,15847440,User1689,479,Germany,Male,48,9,45933.84,4,1,1,128865.62,0
1691,15744255,User1690,570,France,Male,33,1,64536.4,1,1,0,118922.27,0
1692,15917090,User1691,600,Spain,Female,39,5,79724.44,2,1,0,75983.06,1
1693,15805706,User1692,511,France,Male,39,5,126912.25,2,0,0,140671.34,1
1694,15675638,User1693,485,France,Male,54,6,24836.85,1,0,1,114053.81,0
1695,15639243,User1694,529,Spain,Female,29,7,75490.62,4,1,0,136146.0,0
1696,15652520,User1695,648,France,Female,33,7,31016.85,1,0,0,113023.19,0
1697,15687828,User1696,720,France,Female,23,6,109192.78,1,0,1,85774.89,0
1698,15836182,User1697,717,France,Female,43,9,82832.42,1,1,1,96007.13,1
1699,15870576,User1698,530,Germany,Female,34,9,108168.99,2,1,0,127161.77,0
1700,15645368,User1699,555,Spain,Female,43,6,109718.83,1,1,0,147684.97,0
1701,15742855,User1700,539,Germany,Male,28,1,212286.04,2,1,1,7210.36,0
1702,15956287,User1701,703,France,Female,35,1,171232.41,2,1,0,37306.97,0
1703,15879466,User1702,405,Germany,Male,49,7,233327.25,1,1,1,20470.73,1
1704,15844371,User1703,798,France,Female,37,5,62922.17,1,0,0,72872.36,1
1705,15854897,User1704,591,France,Male,45,7,115989.5,1,0,0,66272.15,1
1706,15607366,User1705,555,France,Female,44,9,126934.96,2,1,1,107566.42,0
1707,15682535,User1706,690,Germany,Female,35,8,141871.59,1,1,1,83631.66,1
1708,15605440,User1707,773,France,Male,23,1,110317.03,1,1,0,161457.7,0
1709,15763925,User1708,691,France,Female,48,4,41719.41,1,1,1,68763.33,0
1710,15625377,User1709,776,France,Female,40,0,83019.05,1,1,0,64264.81,0
1711,15876540,User1710,666,Spain,Female,48,2,93633.21,1,0,1,58917.22,0
1712,15882674,User1711,797,Germany,Male,18,0,110675.06,1,1,1,83766.78,0
1713,15570059,User1712,799,Germany,Male,22,8,57958.56,1,1,0,105728.28,1
1714,15506304,User1713,638,France,Male,18,0,62472.85,2,0,1,74972.5,0
1715,15649068,User1714,822,France,Male,30,1,48101.27,1,1,0,53992.49,0
1716,15681783,User1715,669,France,Male,49,1,102873.0,2,1,0,33047.03,1
1717,15840966,User1716,660,Germany,Male,44,0,47012.17,1,1,1,106649.15,0
1718,15786724,User1717,539,Germany,Male,38,7,39029.4,1,1,0,71806.98,1
1719,15914407,User1718,615,France,Male,40,4,73054.1,1,1,0,51090.36,0
1720,15869267,User1719,743,Germany,Female,46,5,139850.86,3,0,0,85005.5,0
1721,15561076,User1720,492,France,Male,35,9,38564.55,2,1,1,113633.4,0
1722,15661237,User1721,727,France,Female,42,7,8810.09,3,1,0,195241.97,1
1723,15910019,User1722,691,Germany,Male,40,4,85524.19,1,1,1,175144.51,0
1724,15762856,User1723,683,France,Female,18,5,146342.79,3,0,0,55500.55,0
1725,15995766,User1724,385,Spain,Male,35,6,74344.37,1,1,1,76408.46,0
1726,15937215,User1725,637,France,Male,52,3,82228.91,2,1,0,4787.23,0
1727,15556043,User1726,727,Germany,Female,35,5,0.0,1,1,0,4435.1,1
1728,15536351,User1727,558,France,Female,37,7,150934.82,2,1,0,9854.94,0
1729,15703148,User1728,660,Spain,Female,32,8,30651.1,2,1,1,141008.95,0
1730,15509974,User1729,364,Germany,Female,34,1,117845.98,2,1,0,90417.57,1
1731,15940590,User1730,730,France,Male,50,6,70166.47,1,0,0,27771.64,0
1732,15769721,User1731,570,France,Male,36,3,96410.37,1,1,1,65620.87,0
1733,15695456,User1732,754,Spain,Male,28,7,82936.96,1,1,0,73643.69,0
1734,15763690,User1733,428,France,Male,18,4,6465.79,1,1,0,66066.64,1
1735,15685788,User1734,733,Germany,Female,33,1,229989.94,2,1,0,167280.17,1
1736,15987935,User1735,621,France,Female,19,6,21000.53,1,0,1,5706.57,0
1737,15991906,User1736,746,France,Female,20,8,136523.06,1,0,1,75891.0,0
1738,15836749,User1737,538,Germany,Male,46,7,50318.04,1,1,0,109163.76,1
1739,15950070,User1738,575,France,Male,46,0,96097.27,1,1,1,120328.8,1
1740,15862182,User1739,850,France,Female,19,5,106437.6,1,0,0,1000.0,1
1741,15514881,User1740,550,France,Female,47,0,7519.24,1,1,1,106299.69,1
1742,15702019,User1741,565,France,Male,43,6,60228.52,3,1,1,37523.24,0
1743,15800011,User1742,616,Germany,Female,31,1,129879.41,1,0,1,69955.6,1
1744,15798075,User1743,527,Spain,Male,46,2,112090.58,2,0,0,21824.71,0
1745,15770968,User1744,792,Spain,Female,22,5,133440.8,1,0,1,134144.39,0
1746,15781052,User1745,850,France,Female,26,5,60034.83,2,1,1,245634.25,0
1747,15918518,User1746,565,Germany,Male,24,8,17092.64,2,1,0,145672.53,1
1748,15867395,User1747,442,France,Male,27,8,23604.61,4,1,0,83309.78,0
1749,15565647,User1748,790,France,Male,47,1,62166.74,2,1,0,14000.99,0
1750,15813919,User1749,783,France,Female,25,4,161867.85,2,1,1,139003.64,0
1751,15962020,User1750,748,France,Female,27,9,134051.05,3,0,1,154569.13,0
1752,15601048,User1751,788,France,Female,29,7,151522.98,1,1,1,45176.34,0
